publisher,page_id,name,urlslug,id,align,eye,hair,sex,gsm,alive,appearances,first_appearance,month,year,date
Marvel,16037,Jomo Kimanye (Earth-616),\/Jomo_Kimanye_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,11.0,"1999, May",May,1999.0,1999-05-01
Marvel,550271,Terry Kwan (Earth-616),\/Terry_Kwan_(Earth-616),Public Identity,,Brown Eyes,Black Hair,Female Characters,,Living Characters,11.0,"1999, January",January,1999.0,1999-01-01
Marvel,89434,Cosmic Man (Midas) (Earth-616),\/Cosmic_Man_(Midas)_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,No Hair,Male Characters,,Living Characters,11.0,"2000, August",August,2000.0,2000-08-01
Marvel,27312,Darren Mitchell (Earth-616),\/Darren_Mitchell_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,11.0,"2000, April",April,2000.0,2000-04-01
Marvel,16611,Valerie Barnhardt (Earth-616),\/Valerie_Barnhardt_(Earth-616),Secret Identity,,Brown Eyes,Black Hair,Female Characters,,Deceased Characters,11.0,"2001, March",March,2001.0,2001-03-01
Marvel,418436,Sara Robbins (Earth-616),\/Sara_Robbins_(Earth-616),Public Identity,,Black Eyes,Black Hair,Female Characters,,Living Characters,11.0,"2002, July",July,2002.0,2002-07-01
Marvel,274785,Axel Bohusk (Earth-616),\/Axel_Bohusk_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,11.0,"2003, July",July,2003.0,2003-07-01
Marvel,289412,Beemer (Earth-616),\/Beemer_(Earth-616),,Bad Characters,,Bald,Male Characters,,Living Characters,11.0,"2003, June",June,2003.0,2003-06-01
Marvel,10191,Elias Bogan (Earth-616),\/Elias_Bogan_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,11.0,"2003, April",April,2003.0,2003-04-01
Marvel,121261,Hazel Frost (Earth-616),\/Hazel_Frost_(Earth-616),Public Identity,,Blue Eyes,Blond Hair,Female Characters,,Living Characters,11.0,"2003, June",June,2003.0,2003-06-01
Marvel,274784,Kara Bohusk (Earth-616),\/Kara_Bohusk_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,11.0,"2003, July",July,2003.0,2003-07-01
Marvel,103151,Korra (Earth-616),\/Korra_(Earth-616),Public Identity,Good Characters,,Black Hair,Female Characters,,Deceased Characters,11.0,"2003, June",June,2003.0,2003-06-01
Marvel,681952,Sandra Pierce (Earth-616),\/Sandra_Pierce_(Earth-616),,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,11.0,"2003, June",June,2003.0,2003-06-01
Marvel,18415,Stewart Acheron (Earth-616),\/Stewart_Acheron_(Earth-616),Public Identity,,Blue Eyes,Blond Hair,Male Characters,,Living Characters,11.0,"2003, December",December,2003.0,2003-12-01
Marvel,44751,Tito Bohusk (Earth-616),\/Tito_Bohusk_(Earth-616),Public Identity,,,Black Hair,Male Characters,,Living Characters,11.0,"2003, July",July,2003.0,2003-07-01
Marvel,20275,Armena Ortega (Earth-616),\/Armena_Ortega_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,11.0,"2004, August",August,2004.0,2004-08-01
Marvel,117694,Esteban Ortega (Earth-616),\/Esteban_Ortega_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,11.0,"2004, August",August,2004.0,2004-08-01
Marvel,41352,Gina Mulligan (Earth-616),\/Gina_Mulligan_(Earth-616),,,Brown Eyes,Brown Hair,Female Characters,,Living Characters,11.0,"2004, September",September,2004.0,2004-09-01
Marvel,129237,Autonomously Decisive Automated Mechanism (Earth-616),\/Autonomously_Decisive_Automated_Mechanism_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,,Living Characters,11.0,"2005, July",July,2005.0,2005-07-01
Marvel,23585,Flaw (Earth-616),\/Flaw_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Living Characters,11.0,"2006, March",March,2006.0,2006-03-01
Marvel,128803,Joey Eliot (Earth-616),\/Joey_Eliot_(Earth-616),Public Identity,,,Brown Hair,Male Characters,,Living Characters,11.0,"2006, November",November,2006.0,2006-11-01
Marvel,657225,Lily Lucca (Earth-616),\/Lily_Lucca_(Earth-616),Public Identity,,,Brown Hair,Female Characters,,Living Characters,11.0,"2006, November",November,2006.0,2006-11-01
Marvel,34222,Navid Hashim (Earth-616),\/Navid_Hashim_(Earth-616),,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,11.0,"2006, November",November,2006.0,2006-11-01
Marvel,23589,Offset (Earth-616),\/Offset_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,11.0,"2006, February",February,2006.0,2006-02-01
Marvel,67988,Danny Granville (Earth-616),\/Danny_Granville_(Earth-616),Public Identity,,Blue Eyes,Blond Hair,Male Characters,,Living Characters,11.0,"2007, January",January,2007.0,2007-01-01
Marvel,101635,Harry Givens (Earth-616),\/Harry_Givens_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,11.0,"2007, August",August,2007.0,2007-08-01
Marvel,453610,Kruun (Earth-616),\/Kruun_(Earth-616),,Bad Characters,Red Eyes,Bald,Male Characters,,Living Characters,11.0,"2007, February",February,2007.0,2007-02-01
Marvel,35905,Sid Ridley (Earth-616),\/Sid_Ridley_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Grey Hair,Male Characters,,Deceased Characters,11.0,"2007, January",January,2007.0,2007-01-01
Marvel,437789,Deborah Green (Earth-616),\/Deborah_Green_(Earth-616),,Good Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,11.0,"2008, April",April,2008.0,2008-04-01
Marvel,110656,Randall Crowne (Earth-616),\/Randall_Crowne_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,11.0,"2008, April",April,2008.0,2008-04-01
Marvel,338040,Hive (Earth-616),\/Hive_(Earth-616),Secret Identity,Bad Characters,White Eyes,,Male Characters,,Living Characters,11.0,"2009, May",May,2009.0,2009-05-01
Marvel,240076,Zadkiel (Earth-616),\/Zadkiel_(Earth-616),No Dual Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,11.0,"2009, February",February,2009.0,2009-02-01
Marvel,395830,Abira (Earth-616),\/Abira_(Earth-616),Public Identity,Good Characters,Red Eyes,Red Hair,Female Characters,,Living Characters,11.0,"2010, October",October,2010.0,2010-10-01
Marvel,473718,Aladi Ko Eke (Earth-616),\/Aladi_Ko_Eke_(Earth-616),Secret Identity,,Blue Eyes,Brown Hair,Female Characters,,Living Characters,11.0,"2010, May",May,2010.0,2010-05-01
Marvel,473720,Avoe (Earth-616),\/Avoe_(Earth-616),Secret Identity,,,No Hair,Female Characters,,Living Characters,11.0,"2010, May",May,2010.0,2010-05-01
Marvel,339756,Michel de Nostredame (Earth-616),\/Michel_de_Nostredame_(Earth-616),Public Identity,Good Characters,Blue Eyes,Grey Hair,Male Characters,,Living Characters,11.0,"2010, August",August,2010.0,2010-08-01
Marvel,352982,Phillip Hayes (Earth-616),\/Phillip_Hayes_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,11.0,"2010, January",January,2010.0,2010-01-01
Marvel,499534,Aaron MacKenzie (Earth-616),\/Aaron_MacKenzie_(Earth-616),No Dual Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,11.0,"2011, April",April,2011.0,2011-04-01
Marvel,478008,Black Knight (Young Masters) (Earth-616),\/Black_Knight_(Young_Masters)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,11.0,"2011, September",September,2011.0,2011-09-01
Marvel,489813,Dagan Shah (Earth-616),\/Dagan_Shah_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,11.0,"2011, December",December,2011.0,2011-12-01
Marvel,510428,Father (Earth-616),\/Father_(Earth-616),,Bad Characters,,Bald,Male Characters,,Deceased Characters,11.0,"2011, May",May,2011.0,2011-05-01
Marvel,499530,Katherine Glover (Earth-616),\/Katherine_Glover_(Earth-616),,Good Characters,,Brown Hair,Female Characters,,Living Characters,11.0,"2011, April",April,2011.0,2011-04-01
Marvel,489981,Nighteyes (Earth-616),\/Nighteyes_(Earth-616),Secret Identity,Good Characters,Red Eyes,Brown Hair,Female Characters,,Living Characters,11.0,"2011, November",November,2011.0,2011-11-01
Marvel,490088,Quickshot (Earth-616),\/Quickshot_(Earth-616),Secret Identity,Good Characters,Red Eyes,Brown Hair,Male Characters,,Living Characters,11.0,"2011, November",November,2011.0,2011-11-01
Marvel,481421,Tier Sinclair (Earth-616),\/Tier_Sinclair_(Earth-616),Secret Identity,Good Characters,Red Eyes,Brown Hair,Male Characters,,Deceased Characters,11.0,"2011, October",October,2011.0,2011-10-01
Marvel,490333,Visigoth (Earth-616),\/Visigoth_(Earth-616),Secret Identity,Good Characters,Red Eyes,Brown Hair,Male Characters,,Living Characters,11.0,"2011, November",November,2011.0,2011-11-01
Marvel,532561,Kashmir Vennema (Earth-616),\/Kashmir_Vennema_(Earth-616),,Bad Characters,,Black Hair,Female Characters,,Living Characters,11.0,"2012, June",June,2012.0,2012-06-01
Marvel,502003,Thori (Earth-616),\/Thori_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Grey Hair,Male Characters,,Living Characters,11.0,"2012, February",February,2012.0,2012-02-01
Marvel,642189,Andrea Benton (Earth-616),\/Andrea_Benton_(Earth-616),Public Identity,,Purple Eyes,Purple Hair,Female Characters,,Living Characters,11.0,"2013, April",April,2013.0,2013-04-01
Marvel,578698,Charlie Cluster-7 (Cluster) (Earth-616),\/Charlie_Cluster-7_(Cluster)_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,Bisexual Characters,Living Characters,11.0,"2013, February",February,2013.0,2013-02-01
Marvel,632289,Kaelynn Alexander (Earth-616),\/Kaelynn_Alexander_(Earth-616),,Good Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,11.0,"2013, April",April,2013.0,2013-04-01
Marvel,47419,Axel Asher (Earth-616),\/Axel_Asher_(Earth-616),Secret Identity,,,Brown Hair,Male Characters,,Living Characters,11.0,"NA, NA",,,
Marvel,67995,Ben Gallagher (Earth-616),\/Ben_Gallagher_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,11.0,"NA, NA",,,
Marvel,683593,Paul Anselm (Earth-616),\/Paul_Anselm_(Earth-616),Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,11.0,"NA, NA",,,
Marvel,12149,Rick Mason (Earth-616),\/Rick_Mason_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,11.0,"NA, NA",,,
Marvel,640759,Ebony Maw (Earth-616),\/Ebony_Maw_(Earth-616),No Dual Identity,Bad Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,11.0,"NA, NA",,,
Marvel,691815,Harrison Snow (Earth-616),\/Harrison_Snow_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,11.0,"NA, NA",,,
Marvel,632311,Monica Chang (Earth-616),\/Monica_Chang_(Earth-616),No Dual Identity,Good Characters,Black Eyes,Black Hair,Female Characters,,Living Characters,11.0,"NA, NA",,,
Marvel,681213,Udarnik (Earth-616),\/Udarnik_(Earth-616),Secret Identity,,Blue Eyes,No Hair,Agender Characters,,Living Characters,11.0,"NA, NA",,,
Marvel,477516,Hirohito (Earth-616),\/Hirohito_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,10.0,"1942, June",June,1942.0,1942-06-01
Marvel,76274,Marla Drake (Earth-616),\/Marla_Drake_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Living Characters,10.0,"1942, December",December,1942.0,1942-12-01
Marvel,486516,Tommy Tyme (Earth-616),\/Tommy_Tyme_(Earth-616),Public Identity,Good Characters,,Orange Hair,Male Characters,,Living Characters,10.0,"1943, April",April,1943.0,1943-04-01
Marvel,11406,Victoria Murdock (Earth-616),\/Victoria_Murdock_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Blond Hair,Female Characters,,Deceased Characters,10.0,"1947, June",June,1947.0,1947-06-01
Marvel,43246,Arizona Annie (Earth-616),\/Arizona_Annie_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Deceased Characters,10.0,"1948, March",March,1948.0,1948-03-01
Marvel,668767,Soapy (Earth-616),\/Soapy_(Earth-616),Public Identity,Good Characters,,Grey Hair,Male Characters,,Living Characters,10.0,"1955, November",November,1955.0,1955-11-01
Marvel,16124,Googam (Earth-616),\/Googam_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,,Living Characters,10.0,"1961, May",May,1961.0,1961-05-01
Marvel,17515,Goom (Earth-616),\/Goom_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,10.0,"1961, March",March,1961.0,1961-03-01
Marvel,21172,Grogg (Earth-616),\/Grogg_(Earth-616),Secret Identity,Good Characters,,No Hair,Male Characters,,Living Characters,10.0,"1961, April",April,1961.0,1961-04-01
Marvel,12197,Carl Zante (Earth-616),\/Carl_Zante_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,10.0,"1963, March",March,1963.0,1963-03-01
Marvel,2509,Scarlet Beetle (Earth-616),\/Scarlet_Beetle_(Earth-616),Public Identity,Bad Characters,Black Eyes,No Hair,Male Characters,,Living Characters,10.0,"1963, January",January,1963.0,1963-01-01
Marvel,236126,Ve Borson (Earth-616),\/Ve_Borson_(Earth-616),,Good Characters,,,Male Characters,,Deceased Characters,10.0,"1963, October",October,1963.0,1963-10-01
Marvel,236124,Vili Borson (Earth-616),\/Vili_Borson_(Earth-616),,Good Characters,,,Male Characters,,Deceased Characters,10.0,"1963, October",October,1963.0,1963-10-01
Marvel,9122,Boris Turgenov (Earth-616),\/Boris_Turgenov_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,10.0,"1964, April",April,1964.0,1964-04-01
Marvel,307063,Franz Gruber (Earth-616),\/Franz_Gruber_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,10.0,"1964, July",July,1964.0,1964-07-01
Marvel,167858,Rama Kaliph (Earth-616),\/Rama_Kaliph_(Earth-616),No Dual Identity,,Brown Eyes,Grey Hair,Male Characters,,Living Characters,10.0,"1965, September",September,1965.0,1965-09-01
Marvel,2167,Zoltan Drago (Earth-616),\/Zoltan_Drago_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,10.0,"1965, February",February,1965.0,1965-02-01
Marvel,2041,August Hopper (Earth-616),\/August_Hopper_(Earth-616),Public Identity,Bad Characters,Green Eyes,Grey Hair,Male Characters,,Living Characters,10.0,"1966, September",September,1966.0,1966-09-01
Marvel,15326,John Robert Keane (Earth-616),\/John_Robert_Keane_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,10.0,"1966, November",November,1966.0,1966-11-01
Marvel,237039,Porga (Earth-616),\/Porga_(Earth-616),Secret Identity,Good Characters,,No Hair,Male Characters,,Deceased Characters,10.0,"1966, September",September,1966.0,1966-09-01
Marvel,298042,Flint (Goon) (Earth-616),\/Flint_(Goon)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,10.0,"1967, July",July,1967.0,1967-07-01
Marvel,15286,Gary Buser (Earth-616),\/Gary_Buser_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,10.0,"1967, November",November,1967.0,1967-11-01
Marvel,9664,Jerome Hamilton (Scientist) (Earth-616),\/Jerome_Hamilton_(Scientist)_(Earth-616),No Dual Identity,,,Blond Hair,Male Characters,,Deceased Characters,10.0,"1967, August",August,1967.0,1967-08-01
Marvel,78006,Kraken (Earth-616),\/Kraken_(Earth-616),,,Yellow Eyes,No Hair,Agender Characters,,Living Characters,10.0,"1967, July",July,1967.0,1967-07-01
Marvel,9041,Lurking Unknown (Earth-616),\/Lurking_Unknown_(Earth-616),Secret Identity,Bad Characters,Black Eyes,Bald,Male Characters,,Living Characters,10.0,"1967, January",January,1967.0,1967-01-01
Marvel,299035,Lyndon Johnson (Earth-616),\/Lyndon_Johnson_(Earth-616),Public Identity,,,Brown Hair,Male Characters,,Living Characters,10.0,"1967, February",February,1967.0,1967-02-01
Marvel,1112,Charles Benton (Earth-616),\/Charles_Benton_(Earth-616),Secret Identity,Bad Characters,,Grey Hair,Male Characters,,Deceased Characters,10.0,"1968, June",June,1968.0,1968-06-01
Marvel,17415,Randau (Earth-616),\/Randau_(Earth-616),,Bad Characters,,No Hair,Male Characters,,Living Characters,10.0,"1968, May",May,1968.0,1968-05-01
Marvel,1520,Equilibrius (Earth-616),\/Equilibrius_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,10.0,"1969, November",November,1969.0,1969-11-01
Marvel,1679,Galaxy Master (Earth-616),\/Galaxy_Master_(Earth-616),Secret Identity,,,No Hair,,,Living Characters,10.0,"1969, January",January,1969.0,1969-01-01
Marvel,14905,Karthon (Earth-616),\/Karthon_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,10.0,"1969, February",February,1969.0,1969-02-01
Marvel,14096,Dark-Crawler (Earth-616),\/Dark-Crawler_(Earth-616),Secret Identity,Bad Characters,Red Eyes,,Male Characters,,Living Characters,10.0,"1970, April",April,1970.0,1970-04-01
Marvel,318066,Nameless One (Undying Ones Leader) (Earth-616),\/Nameless_One_(Undying_Ones_Leader)_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,,Living Characters,10.0,"1970, February",February,1970.0,1970-02-01
Marvel,2469,William Carver (Earth-616),\/William_Carver_(Earth-616),Secret Identity,Good Characters,Brown Eyes,White Hair,Male Characters,,Deceased Characters,10.0,"1970, October",October,1970.0,1970-10-01
Marvel,172574,Borna (Earth-616),\/Borna_(Earth-616),Public Identity,,,Red Hair,Male Characters,,Living Characters,10.0,"1971, March",March,1971.0,1971-03-01
Marvel,602625,Fafnir Hellhand (Earth-616),\/Fafnir_Hellhand_(Earth-616),Public Identity,,Blue Eyes,Red Hair,Male Characters,,Living Characters,10.0,"1971, June",June,1971.0,1971-06-01
Marvel,440390,Bart Slade (Earth-616),\/Bart_Slade_(Earth-616),,,,Black Hair,Male Characters,,Living Characters,10.0,"1972, December",December,1972.0,1972-12-01
Marvel,54858,Clifton Graves (Earth-616),\/Clifton_Graves_(Earth-616),No Dual Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,10.0,"1972, April",April,1972.0,1972-04-01
Marvel,560174,Donald Sample (Earth-616),\/Donald_Sample_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,10.0,"1972, May",May,1972.0,1972-05-01
Marvel,242649,Kid Cassidy (Earth-616),\/Kid_Cassidy_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,10.0,"1972, October",October,1972.0,1972-10-01
Marvel,560169,Michael Kelly (Earth-616),\/Michael_Kelly_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,10.0,"1972, June",June,1972.0,1972-06-01
Marvel,53471,Roland Hamilton (Earth-616),\/Roland_Hamilton_(Earth-616),Public Identity,,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,10.0,"1972, May",May,1972.0,1972-05-01
Marvel,39503,Shades (Earth-616),\/Shades_(Earth-616),Secret Identity,,Brown Eyes,Bald,Male Characters,,Deceased Characters,10.0,"1972, June",June,1972.0,1972-06-01
